,,,Before Mutation,,,,,After Mutation
Mutant Filename,Mutation Operator,Start Line#,Start Col#,End Line#,End Col#,Target Token,Start Line#,Start Col#,End Line#,End Col#,Mutated Token,Extra Info
model.MUT1192V.c,VSCR,296,8,296,26,temporalCounter_i1,296,8,296,14,is_Win,,model_initialize
model.MUT1193V.c,VSCR,296,8,296,26,temporalCounter_i1,296,8,296,21,is_active_Win,,model_initialize
model.MUT1194V.c,VSCR,296,8,296,26,temporalCounter_i1,296,8,296,16,is_Alarm,,model_initialize
model.MUT1195V.c,VSCR,296,8,296,26,temporalCounter_i1,296,8,296,23,is_active_Alarm,,model_initialize
model.MUT1196V.c,VSCR,296,8,296,26,temporalCounter_i1,296,8,296,13,is_On,,model_initialize
model.MUT1197V.c,VSCR,297,8,297,26,temporalCounter_i2,297,8,297,25,SoundEventCounter,,model_initialize
model.MUT1198V.c,VSCR,297,8,297,26,temporalCounter_i2,297,8,297,31,call_policeEventCounter,,model_initialize
model.MUT1199V.c,VSCR,297,8,297,26,temporalCounter_i2,297,8,297,26,temporalCounter_i1,,model_initialize
model.MUT1200V.c,VSCR,297,8,297,26,temporalCounter_i2,297,8,297,26,is_active_c1_model,,model_initialize
model.MUT1201V.c,VSCR,297,8,297,26,temporalCounter_i2,297,8,297,17,is_Motion,,model_initialize
model.MUT1202V.c,VSCR,297,8,297,26,temporalCounter_i2,297,8,297,24,is_active_Motion,,model_initialize
model.MUT1203V.c,VSCR,297,8,297,26,temporalCounter_i2,297,8,297,17,is_Active,,model_initialize
model.MUT1204V.c,VSCR,297,8,297,26,temporalCounter_i2,297,8,297,15,is_Door,,model_initialize
model.MUT1205V.c,VSCR,297,8,297,26,temporalCounter_i2,297,8,297,22,is_active_Door,,model_initialize
model.MUT1206V.c,VSCR,297,8,297,26,temporalCounter_i2,297,8,297,14,is_Win,,model_initialize
model.MUT1207V.c,VSCR,297,8,297,26,temporalCounter_i2,297,8,297,21,is_active_Win,,model_initialize
model.MUT1208V.c,VSCR,297,8,297,26,temporalCounter_i2,297,8,297,16,is_Alarm,,model_initialize
model.MUT1209V.c,VSCR,297,8,297,26,temporalCounter_i2,297,8,297,23,is_active_Alarm,,model_initialize
model.MUT1210V.c,VSCR,297,8,297,26,temporalCounter_i2,297,8,297,13,is_On,,model_initialize
